accident_id,arc_id,arc_length,distance_to_nearest_vertex,fraction_from_nearest_intersection
333,"(1065, 1070)",39.56366395561972,12.551779850119194,0.3172552437054129
335,"(376, 377)",41.31995088867392,0.0,0.0
336,"(977, 978)",5.69374772329133,0.8407626811195299,0.1476641962340963
338,"(866, 867)",4.111570932684204,1.6188192353614683,0.3937228037324984
341,"(946, 947)",16.304833812013026,0.2344257893418532,0.014377686521964651
344,"(486, 487)",5.3088621929346465,0.9628314034672834,0.18136304324280209
345,"(1067, 1068)",8.933104471984851,3.8635927777268777,0.4325028090563038
346,"(1191, 1192)",18.252801392743624,0.8970549754989032,0.04914615330529626
348,"(1066, 1067)",13.733779532481007,2.8015556515676368,0.20399014305871385
349,"(29, 30)",9.845745710170048,3.386751089185025,0.34398116596559264
351,"(1205, 1206)",4.585545612988467,0.013674447848586582,0.0029820765079413844
352,"(504, 505)",54.264007072580846,17.723725220182633,0.3266202806673723
424,"(504, 505)",54.264007072580846,15.579050006123538,0.2870973016291586
353,"(789, 790)",8.687702159576185,2.9777703428730975,0.34275695554212726
354,"(170, 171)",2.6605820107681315,0.0,0.0
367,"(170, 171)",2.6605820107681315,0.9861664200061082,0.3706581552512993
355,"(158, 159)",16.05340495087645,3.491087696155088,0.21746711721518552
393,"(158, 159)",16.05340495087645,7.7711827610571635,0.484083145278964
356,"(548, 798)",10.316704103317123,4.748834017430519,0.46030534266303413
360,"(53, 54)",13.37394056457773,6.071949392502921,0.4540134871381969
361,"(1258, 1259)",29.924892374788232,10.692370736519118,0.3573069069925029
365,"(400, 401)",4.463511398545668,0.8262055665014854,0.18510215225857501
366,"(381, 383)",35.933611381180015,4.310066592093297,0.11994526646299362
368,"(799, 800)",12.231634733622862,3.4812794298780245,0.28461276891375187
369,"(148, 149)",30.02532374489486,12.401948413886414,0.41304961502688514
380,"(148, 149)",30.02532374489486,12.401948413886414,0.41304961502688514
376,"(826, 827)",4.372896614826852,0.735185227476069,0.16812316691488466
378,"(417, 434)",19.464998939213604,2.0634270325147237,0.10600704572132318
379,"(306, 307)",12.075468414082348,4.136617028233957,0.34256369081383675
381,"(625, 626)",3.8036586857623753,1.1431792950865665,0.30054728605530406
382,"(407, 408)",46.976807302274324,4.475662784545748,0.09527388176354558
384,"(201, 431)",10.286285208061454,0.46827474560626664,0.045524184497555596
385,"(176, 177)",10.867815142785545,4.824342186731305,0.44391095388974117
387,"(566, 572)",12.71047555850494,2.0033336721223605,0.15761280236142486
388,"(293, 294)",9.073577472802901,1.8819836699063703,0.20741363321660275
389,"(1288, 1289)",9.499541907518415,3.2690474126997366,0.3441268478548895
392,"(451, 452)",29.373861686637916,4.334837699057899,0.14757466162611516
397,"(1274, 1275)",6.488219200722159,0.3506846810870276,0.054049450278744485
398,"(455, 456)",3.071066810708999,1.238068876075866,0.403139675033654
399,"(97, 98)",5.192714428893855,0.2832380188144389,0.05454527159021411
400,"(1279, 1280)",4.777589461356553,0.597524681539554,0.12506823501111214
401,"(834, 835)",55.90809240590077,5.056478336880695,0.09044269119700843
436,"(834, 835)",55.90809240590077,5.056478336880695,0.09044269119700843
404,"(947, 948)",14.910317386952288,2.814990958070142,0.18879483816578466
405,"(379, 380)",32.56493399164777,7.300197844070529,0.2241735802671327
409,"(906, 908)",20.726016395092564,4.786500634663267,0.23094166015407563
410,"(50, 62)",13.891587447752597,6.613273621235827,0.476063203439412
413,"(51, 52)",23.75055851726518,6.94032838976181,0.2922174813159288
417,"(47, 51)",14.541201783894788,3.0780338777899736,0.21167671857762624
421,"(817, 818)",5.461879230979364,2.4345542023832047,0.44573563409725325
427,"(116, 117)",32.0209739110554,6.2434550416761185,0.1949801732770075
428,"(1208, 1209)",11.00679409412909,3.8378174511484047,0.3486771368963336
429,"(1208, 1209)",11.00679409412909,1.3342574617307097,0.12122126118834083
431,"(408, 409)",44.09236982783939,17.825361469361102,0.4042731551731289
439,"(294, 298)",8.863414327859264,2.2630815253717635,0.25532841427242114
444,"(1196, 1204)",18.664128980909155,2.283223954225529,0.12233219972713187
446,"(273, 292)",10.09395208749439,2.2238866309572956,0.22031872270451092
447,"(935, 936)",9.097341119657834,0.31124534329689263,0.03421278142734952
